['QTUMETH', 'ETHUSDT', 'QTUMUSDT']
['QTUMETH', 'ETHBUSD', 'QTUMBUSD']
['QTUMBTC', 'BTCUSDT', 'QTUMUSDT']
['QTUMBTC', 'BTCBUSD', 'QTUMBUSD']
['QTUMBNB', 'BNBBTC', 'QTUMBTC']
['QTUMBNB', 'BNBETH', 'QTUMETH']
['QTUMBNB', 'BNBUSDT', 'QTUMUSDT']
['QTUMBNB', 'BNBBUSD', 'QTUMBUSD']
['QTUMBUSD', 'BUSDUSDT', 'QTUMUSDT']
['EOSETH', 'ETHBTC', 'EOSBTC']
['EOSETH', 'ETHUSDT', 'EOSUSDT']
['EOSETH', 'ETHTUSD', 'EOSTUSD']
['EOSETH', 'ETHPAX', 'EOSPAX']
['EOSETH', 'ETHUSDC', 'EOSUSDC']
['EOSETH', 'ETHBUSD', 'EOSBUSD']
['EOSETH', 'ETHTRY', 'EOSTRY']
['EOSETH', 'ETHEUR', 'EOSEUR']
['EOSETH', 'ETHAUD', 'EOSAUD']
['EOSBTC', 'BTCUSDT', 'EOSUSDT']
['EOSBTC', 'BTCTUSD', 'EOSTUSD']
['EOSBTC', 'BTCPAX', 'EOSPAX']
['EOSBTC', 'BTCUSDC', 'EOSUSDC']
['EOSBTC', 'BTCBUSD', 'EOSBUSD']
['EOSBTC', 'BTCTRY', 'EOSTRY']
['EOSBTC', 'BTCEUR', 'EOSEUR']
['EOSBTC', 'BTCAUD', 'EOSAUD']
['EOSUSDT', 'USDTTRY', 'EOSTRY']
['EOSBNB', 'BNBBTC', 'EOSBTC']
['EOSBNB', 'BNBETH', 'EOSETH']
['EOSBNB', 'BNBUSDT', 'EOSUSDT']
['EOSBNB', 'BNBPAX', 'EOSPAX']
['EOSBNB', 'BNBTUSD', 'EOSTUSD']
['EOSBNB', 'BNBUSDC', 'EOSUSDC']
['EOSBNB', 'BNBBUSD', 'EOSBUSD']
['EOSBNB', 'BNBTRY', 'EOSTRY']
['EOSBNB', 'BNBEUR', 'EOSEUR']
['EOSBNB', 'BNBAUD', 'EOSAUD']
['EOSPAX', 'PAXBTC', 'EOSBTC']
['EOSPAX', 'PAXBNB', 'EOSBNB']
['EOSPAX', 'PAXUSDT', 'EOSUSDT']
['EOSPAX', 'PAXETH', 'EOSETH']
['EOSPAX', 'PAXTUSD', 'EOSTUSD']
['EOSPAX', 'PAXBUSD', 'EOSBUSD']
['EOSTUSD', 'TUSDBTC', 'EOSBTC']
['EOSTUSD', 'TUSDETH', 'EOSETH']
['EOSTUSD', 'TUSDBNB', 'EOSBNB']
['EOSTUSD', 'TUSDUSDT', 'EOSUSDT']
['EOSTUSD', 'TUSDBUSD', 'EOSBUSD']
['EOSTUSD', 'TUSDTRY', 'EOSTRY']
['EOSUSDC', 'USDCBNB', 'EOSBNB']
['EOSUSDC', 'USDCUSDT', 'EOSUSDT']
['EOSUSDC', 'USDCTUSD', 'EOSTUSD']
['EOSUSDC', 'USDCPAX', 'EOSPAX']
['EOSUSDC', 'USDCBUSD', 'EOSBUSD']
['EOSBUSD', 'BUSDUSDT', 'EOSUSDT']
['EOSBUSD', 'BUSDTRY', 'EOSTRY']
['EOSEUR', 'EURBUSD', 'EOSBUSD']
['EOSEUR', 'EURUSDT', 'EOSUSDT']
['EOSAUD', 'AUDBUSD', 'EOSBUSD']
['EOSAUD', 'AUDUSDT', 'EOSUSDT']
['EOSAUD', 'AUDUSDC', 'EOSUSDC']
['SNTETH', 'ETHBTC', 'SNTBTC']
['SNTETH', 'ETHUSDT', 'SNTUSDT']
['SNTETH', 'ETHBUSD', 'SNTBUSD']
['SNTBTC', 'BTCUSDT', 'SNTUSDT']
['SNTBTC', 'BTCBUSD', 'SNTBUSD']
['SNTBUSD', 'BUSDUSDT', 'SNTUSDT']
['BNTETH', 'ETHBTC', 'BNTBTC']
['BNTETH', 'ETHUSDT', 'BNTUSDT']
['BNTETH', 'ETHBUSD', 'BNTBUSD']
['BNTBTC', 'BTCUSDT', 'BNTUSDT']
['BNTBTC', 'BTCBUSD', 'BNTBUSD']
['BNTBUSD', 'BUSDUSDT', 'BNTUSDT']
['GASBTC', 'BTCUSDT', 'GASUSDT']
['GASBTC', 'BTCBUSD', 'GASBUSD']
['GASBTC', 'BTCTRY', 'GASTRY']
['GASBUSD', 'BUSDUSDT', 'GASUSDT']
['GASBUSD', 'BUSDTRY', 'GASTRY']
['GASUSDT', 'USDTTRY', 'GASTRY']
['BCCBTC', 'BTCUSDT', 'BCCUSDT']
['BCCETH', 'ETHBTC', 'BCCBTC']
['BCCETH', 'ETHUSDT', 'BCCUSDT']
['BCCBNB', 'BNBBTC', 'BCCBTC']
['BCCBNB', 'BNBETH', 'BCCETH']
['BCCBNB', 'BNBUSDT', 'BCCUSDT']
['HSRETH', 'ETHBTC', 'HSRBTC']
['OAXETH', 'ETHBTC', 'OAXBTC']
['OAXETH', 'ETHUSDT', 'OAXUSDT']
['OAXBTC', 'BTCUSDT', 'OAXUSDT']
['DNTETH', 'ETHBTC', 'DNTBTC']
['DNTETH', 'ETHUSDT', 'DNTUSDT']
['DNTETH', 'ETHBUSD', 'DNTBUSD']
['DNTBTC', 'BTCUSDT', 'DNTUSDT']
['DNTBTC', 'BTCBUSD', 'DNTBUSD']
['DNTBUSD', 'BUSDUSDT', 'DNTUSDT']
['MCOETH', 'ETHBTC', 'MCOBTC']
['MCOETH', 'ETHUSDT', 'MCOUSDT']
['MCOBTC', 'BTCUSDT', 'MCOUSDT']
['MCOBNB', 'BNBBTC', 'MCOBTC']
['MCOBNB', 'BNBETH', 'MCOETH']
['MCOBNB', 'BNBUSDT', 'MCOUSDT']
['ICNETH', 'ETHBTC', 'ICNBTC']
['ZRXBTC', 'BTCUSDT', 'ZRXUSDT']
['ZRXBTC', 'BTCBUSD', 'ZRXBUSD']
['ZRXETH', 'ETHBTC', 'ZRXBTC']
['ZRXETH', 'ETHUSDT', 'ZRXUSDT']
['ZRXETH', 'ETHBUSD', 'ZRXBUSD']
['ZRXBNB', 'BNBBTC', 'ZRXBTC']
['ZRXBNB', 'BNBETH', 'ZRXETH']
['ZRXBNB', 'BNBUSDT', 'ZRXUSDT']
['ZRXBNB', 'BNBBUSD', 'ZRXBUSD']
['ZRXBUSD', 'BUSDUSDT', 'ZRXUSDT']
['WTCBTC', 'BTCUSDT', 'WTCUSDT']
['WTCETH', 'ETHBTC', 'WTCBTC']
['WTCETH', 'ETHUSDT', 'WTCUSDT']
['WTCBNB', 'BNBBTC', 'WTCBTC']
['WTCBNB', 'BNBETH', 'WTCETH']
['WTCBNB', 'BNBUSDT', 'WTCUSDT']
['YOYOETH', 'ETHBTC', 'YOYOBTC']
['YOYOBNB', 'BNBBTC', 'YOYOBTC']
['YOYOBNB', 'BNBETH', 'YOYOETH']
['LRCBTC', 'BTCUSDT', 'LRCUSDT']
